Time,Function,Symbol,Error
2024-01-18 18:35:08,create_stock_data_db,DFFN,'NoneType' object is not subscriptable
2024-01-18 18:35:17,create_stock_data_db,DHAC,'Growth'
2024-01-18 18:35:17,create_stock_data_db,DMS,'NoneType' object is not subscriptable
2024-01-18 18:35:19,create_stock_data_db,DTOC,'NoneType' object is not subscriptable
2024-01-18 18:35:23,create_stock_data_db,DWACU,'NoneType' object is not subscriptable
2024-01-18 18:35:24,create_stock_data_db,DWACW,'NoneType' object is not subscriptable
2024-01-18 18:35:30,create_stock_data_db,DCOMP,'NoneType' object is not subscriptable
2024-01-18 18:35:36,create_stock_data_db,DSAQ,'Growth'
2024-01-18 18:35:43,create_stock_data_db,DIST,'NoneType' object is not subscriptable
2024-01-18 18:35:45,create_stock_data_db,DHCNL,'NoneType' object is not subscriptable
2024-01-18 18:35:54,create_stock_data_db,DMYY,'NoneType' object is not subscriptable
2024-01-18 18:36:46,create_stock_data_db,DPCS,'Growth'
2024-01-18 18:37:14,create_stock_data_db,DUNEU,'NoneType' object is not subscriptable
2024-01-18 18:37:21,create_stock_data_db,BROS,'NoneType' object is not subscriptable
2024-01-18 18:38:00,create_stock_data_db,ECCC,'NoneType' object is not subscriptable
2024-01-18 18:38:01,create_stock_data_db,EIC,'NoneType' object is not subscriptable
2024-01-18 18:38:01,create_stock_data_db,EICA,'NoneType' object is not subscriptable
2024-01-18 18:38:04,create_stock_data_db,ESTE,'NoneType' object is not subscriptable
2024-01-18 18:39:14,create_stock_data_db,EACPU,'NoneType' object is not subscriptable
2024-01-18 18:39:19,create_stock_data_db,ADOCR,'NoneType' object is not subscriptable
2024-01-18 18:39:23,create_stock_data_db,EFHT,'Growth'
2024-01-18 18:39:25,create_stock_data_db,EGGF,'Growth'
2024-01-18 18:40:14,create_stock_data_db,EMAN,'NoneType' object is not subscriptable
2024-01-18 18:40:16,create_stock_data_db,EMCG,'Growth'
2024-01-18 18:40:17,create_stock_data_db,EMCGU,'NoneType' object is not subscriptable
2024-01-18 18:40:23,create_stock_data_db,SOL,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:40:43,create_stock_data_db,EDR,'NoneType' object is not subscriptable
2024-01-18 18:40:49,create_stock_data_db,ENCP,'Growth'
2024-01-18 18:41:29,create_stock_data_db,NFYS,'Growth'
2024-01-18 18:41:31,create_stock_data_db,ESGRP,'NoneType' object is not subscriptable
2024-01-18 18:41:31,create_stock_data_db,ESGRO,'NoneType' object is not subscriptable
2024-01-18 18:41:43,create_stock_data_db,EFSCP,'NoneType' object is not subscriptable
2024-01-18 18:42:13,create_stock_data_db,EQRX,'NoneType' object is not subscriptable
2024-01-18 18:42:40,create_stock_data_db,ERIE,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:42:47,create_stock_data_db,ESAC,'Growth'
2024-01-18 18:42:52,create_stock_data_db,GMBLP,'NoneType' object is not subscriptable
2024-01-18 18:43:12,create_stock_data_db,ETAO,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:43:28,create_stock_data_db,EWCZ,'NoneType' object is not subscriptable
2024-01-18 18:43:33,create_stock_data_db,EVAX,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:43:35,create_stock_data_db,EVE,'Growth'
2024-01-18 18:43:45,create_stock_data_db,EVGR,'Growth'
2024-01-18 18:43:46,create_stock_data_db,EVGRU,'NoneType' object is not subscriptable
2024-01-18 18:43:58,create_stock_data_db,EVGO,'NoneType' object is not subscriptable
2024-01-18 18:44:13,create_stock_data_db,EVLVW,'NoneType' object is not subscriptable
2024-01-18 18:44:17,create_stock_data_db,EE,'NoneType' object is not subscriptable
2024-01-18 18:44:18,create_stock_data_db,XFIN,'Growth'
2024-01-18 18:44:18,create_stock_data_db,XFINU,'NoneType' object is not subscriptable
2024-01-18 18:44:21,create_stock_data_db,XELAP,'NoneType' object is not subscriptable
2024-01-18 18:45:16,create_stock_data_db,FTCH,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:45:28,create_stock_data_db,FZT,'NoneType' object is not subscriptable
2024-01-18 18:45:32,create_stock_data_db,FATBP,'NoneType' object is not subscriptable
2024-01-18 18:45:36,create_stock_data_db,FATP,'Growth'
2024-01-18 18:45:36,create_stock_data_db,FATPU,'NoneType' object is not subscriptable
2024-01-18 18:46:02,create_stock_data_db,GSM,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-18 18:46:02,create_stock_data_db,FLFV,'Growth'
2024-01-18 18:46:04,create_stock_data_db,FGFPP,'NoneType' object is not subscriptable
2024-01-18 18:46:06,create_stock_data_db,FGMC,'NoneType' object is not subscriptable
2024-01-18 18:46:15,create_stock_data_db,FRGI,'NoneType' object is not subscriptable
2024-01-18 18:46:17,create_stock_data_db,FITBI,'NoneType' object is not subscriptable
2024-01-18 18:46:17,create_stock_data_db,FITBP,'NoneType' object is not subscriptable
2024-01-18 18:46:18,create_stock_data_db,FITBO,'NoneType' object is not subscriptable
2024-01-18 18:46:18,create_stock_data_db,FWAC,'NoneType' object is not subscriptable
2024-01-18 18:46:24,create_stock_data_db,FXCO,'Growth'
2024-01-18 18:46:25,create_stock_data_db,FXCOR,'NoneType' object is not subscriptable
