Stock_id,Symbol,Industry,Sector,Growth percentile,Total Growth percentile,Last Growth percentile,Total last Growth percentile,NWC percentile,DER percentile,Score,Outperformer,Underperformer
3356,MDWD,Medicinal Chemicals and Botanical Products,Health Care,0.49107142857142855,0.3584452975047985,0.4107142857142857,0.41362763915547024,0.8214285714285714,0.7142857142857143,-2.2,False,False
3357,MEDP,Biotechnology: Commercial Physical & Biological Resarch,Health Care,0.5555555555555556,0.8464491362763915,0.7777777777777778,0.8344529750479847,0.1111111111111111,0.3333333333333333,24.6,False,False
3358,MDT,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,0.5394736842105263,0.555662188099808,0.2894736842105263,0.3450095969289827,0.8108108108108109,0.6578947368421053,7.4,False,False
3359,MPU,Transportation Services,Consumer Discretionary,0.4444444444444444,0.344559585492228,0.2222222222222222,0.15767634854771784,0.5,0.2777777777777778,-2.2,False,False
3360,MEIP,Biotechnology: Pharmaceutical Preparations,Health Care,0.7327272727272728,0.7178502879078695,0.8136363636363636,0.8387715930902111,0.9437386569872959,0.6343012704174229,10.7,False,False
3361,MHUA,Medical Specialities,Health Care,0.43859649122807015,0.3440499040307102,0.15789473684210525,0.18186180422264875,0.6140350877192983,0.15789473684210525,1.7,False,False
3362,MGTX,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.23039215686274508,0.31765834932821496,0.13725490196078433,0.20681381957773512,0.37254901960784315,0.8921568627450981,-0.2,False,False
3363,WNW,Catalog/Specialty Distribution,Consumer Discretionary,0.30434782608695654,0.06010362694300518,0.21739130434782608,0.03319502074688797,0.7272727272727273,0.17391304347826086,-2.9,False,False
3364,MLCO,Hotels/Resorts,Consumer Discretionary,0.09375,0.39792746113989635,0.15625,0.39056016597510373,0.53125,0.125,-0.4,False,True
3365,MELI,Business Services,Consumer Discretionary,0.9866666666666667,0.9823834196891191,0.9733333333333334,0.9636929460580913,0.9864864864864865,0.8266666666666667,17.6,True,False
3366,MBWM,Major Banks,Finance,0.3907407407407407,0.46227316141356256,0.6111111111111112,0.6926032660902978,0.7769516728624535,0.8327137546468402,3.1,False,False
3370,MERC,Paper,Basic Materials,0.875,0.9466666666666667,0.75,0.7466666666666667,0.75,0.75,2.3,True,False
3371,MBIN,Major Banks,Finance,0.20555555555555555,0.3748806112702961,0.36666666666666664,0.5941402497598463,0.5576208178438662,0.6951672862453532,2.6,False,False
3376,MRK,Biotechnology: Pharmaceutical Preparations,Health Care,0.9072727272727272,0.8857965451055663,0.5818181818181818,0.6060460652591171,0.5662431941923775,0.8602540834845736,19.5,True,False
3377,MFH,Finance: Consumer Services,Finance,0.1,0.06494746895893028,0.8875,0.8900096061479347,0.22784810126582278,0.375,-0.8,False,True
3378,MCY,Property-Casualty Insurers,Finance,0.18032786885245902,0.10888252148997135,0.13114754098360656,0.11239193083573487,0.8032786885245902,0.7622950819672131,-0.3,False,True
3379,MRCY,Electrical Products,Technology,0.10344827586206896,0.19411764705882353,0.034482758620689655,0.08529411764705883,0.6551724137931034,0.5517241379310345,-0.2,False,True
3380,MRBK,Major Banks,Finance,0.07777777777777778,0.30515759312320917,0.05740740740740741,0.42795389048991356,0.26022304832713755,0.8921933085501859,0.2,False,True
3381,MLNK,Computer Software: Prepackaged Software,Technology,0.8404255319148937,0.7338235294117647,0.9308510638297872,0.9102941176470588,0.483695652173913,0.7659574468085106,0.5,False,False
3382,MMSI,Medical/Dental Instruments,Health Care,0.9636363636363636,0.980806142034549,0.8818181818181818,0.8469289827255279,0.7227272727272728,0.5818181818181818,10.0,True,False
3383,MTH,Homebuilding,Consumer Discretionary,0.45,0.6227979274611399,0.5666666666666667,0.6986514522821576,0.9333333333333333,0.26666666666666666,37.7,False,False
3384,MACK,Biotechnology: Pharmaceutical Preparations,Health Care,0.8154545454545454,0.8018234165067178,0.74,0.767274472168906,0.41379310344827586,0.20417422867513613,25.0,False,False
3385,MRSN,Biotechnology: Pharmaceutical Preparations,Health Care,0.37,0.3584452975047985,0.5745454545454546,0.5983685220729367,0.4482758620689655,0.8248638838475499,5.8,False,False
3386,MRUS,Biotechnology: Pharmaceutical Preparations,Health Care,0.48727272727272725,0.4611324376199616,0.18272727272727274,0.17994241842610365,0.8275862068965517,0.4401088929219601,9.0,False,False
3387,MESA,Air Freight/Delivery Services,Consumer Discretionary,0.05263157894736842,0.04041450777202073,0.05263157894736842,0.017634854771784232,0.5263157894736842,0.631578947368421,-0.1,False,True
3388,MLAB,Industrial Machinery/Components,Industrials,0.2696629213483146,0.2510245901639344,0.2752808988764045,0.20901639344262296,0.8286516853932584,0.5842696629213483,0.8,False,False
3389,MTR,Oil & Gas Production,Energy,0.7319587628865979,0.7080745341614907,0.865979381443299,0.8509316770186336,0.7551020408163265,0.10204081632653061,7.8,False,False
3390,MSB,Metal Mining,Basic Materials,0.40476190476190477,0.58,0.14285714285714285,0.24,0.7,0.19047619047619047,2.4,False,False
3391,MESO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.6421568627450981,0.6405950095969289,0.7352941176470589,0.6713051823416507,0.12745098039215685,0.6666666666666666,0.3,False,False
3392,AIU,Educational Services,Consumer Discretionary,0.43478260869565216,0.14922279792746113,0.9130434782608695,0.9139004149377593,0.19047619047619047,1.0,11.2,False,False
3393,MMAT,Semiconductors,Technology,0.03260869565217391,0.09264705882352942,0.6739130434782609,0.7066176470588236,0.08791208791208792,0.42391304347826086,-0.4,False,True
3394,META,Computer Software: Programming Data Processing,Technology,0.5,0.5007352941176471,0.4722222222222222,0.3522058823529412,0.9714285714285714,0.5555555555555556,17.2,False,False
3397,MATH,Finance/Investors Services,Finance,0.17857142857142858,0.1069723018147087,0.6666666666666666,0.3357348703170029,,,,False,True
3399,MEI,Electrical Products,Technology,0.15517241379310345,0.4588235294117647,0.3103448275862069,0.4,0.5517241379310345,0.603448275862069,1.1,False,False
3400,MET,Life Insurance,Finance,0.2,0.2626552053486151,0.35,0.37415946205571565,0.5,0.7,0.8,False,False
3401,MCBS,Major Banks,Finance,0.6592592592592592,0.5845272206303725,0.5592592592592592,0.6709894332372719,0.6059479553903345,0.6784386617100372,1.2,False,False
3402,MCB,Major Banks,Finance,0.21666666666666667,0.38061127029608405,0.19074074074074074,0.5182516810758886,0.758364312267658,0.5,4.1,False,False
3403,MTD,Biotechnology: Laboratory Analytical Instruments,Industrials,0.75,0.4641393442622951,0.8,0.5379098360655737,0.55,0.05,116.7,False,False
3404,MXC,Oil & Gas Production,Energy,0.9278350515463918,0.9192546583850931,0.27835051546391754,0.2795031055900621,0.8163265306122449,0.10204081632653061,4.9,True,False
3405,MXE,Finance Companies,Finance,0.6842105263157895,0.7851002865329513,0.7142857142857143,0.2780979827089337,0.2916666666666667,0.21052631578947367,1.4,False,False
3406,MXF,Trusts Except Educational Religious and Charitable,Finance,0.8088235294117647,0.8104106972301814,0.9117647058823529,0.3323727185398655,0.2619047619047619,0.20588235294117646,3.3,False,False
3407,MFA,Real Estate Investment Trusts,Real Estate,0.2074468085106383,0.21,0.10106382978723404,0.095,0.75,0.8191489361702128,-0.7,False,False
3408,MCR,Trusts Except Educational Religious and Charitable,Finance,0.10294117647058823,0.04202483285577841,0.14705882352941177,0.03554274735830932,0.8174603174603174,0.6911764705882353,-0.0,False,True
3409,MGF,Trusts Except Educational Religious and Charitable,Finance,0.17647058823529413,0.05921680993314231,0.22058823529411764,0.05475504322766571,0.2619047619047619,0.20588235294117646,-0.1,False,True
3410,CXE,Investment Managers,Finance,0.8666666666666667,0.9264565425023877,0.17796610169491525,0.09510086455331412,0.24347826086956523,0.15833333333333333,-0.9,True,False
3411,CIF,Trusts Except Educational Religious and Charitable,Finance,0.23529411764705882,0.08213944603629417,0.2647058823529412,0.07588856868395773,0.2619047619047619,0.8823529411764706,-0.0,False,False
3412,MIN,Trusts Except Educational Religious and Charitable,Finance,0.07352941176470588,0.021967526265520534,0.07352941176470588,0.01825168107588857,0.2619047619047619,0.20588235294117646,-0.0,False,True
3413,CXH,Investment Managers,Finance,0.125,0.09312320916905444,0.11864406779661017,0.07492795389048991,0.24347826086956523,0.15833333333333333,-0.2,False,True
3414,MMT,Trusts Except Educational Religious and Charitable,Finance,0.38235294117647056,0.1308500477554919,0.35294117647058826,0.10566762728146013,0.2619047619047619,0.7794117647058824,0.0,False,False
3415,MFM,Finance Companies,Finance,0.9473684210526315,0.9484240687679083,0.23214285714285715,0.09173871277617675,0.2916666666666667,0.21052631578947367,-0.5,True,False
3416,CMU,Investment Managers,Finance,0.9083333333333333,0.9531996179560649,0.1864406779661017,0.09606147934678194,0.24347826086956523,0.15833333333333333,-0.9,True,False
3417,MFV,Trusts Except Educational Religious and Charitable,Finance,0.9117647058823529,0.9274116523400191,0.6397058823529411,0.22430355427473583,,0.20588235294117646,,True,False
3418,MGEE,Electric Utilities: Central,Energy,0.6,0.14285714285714285,0.5285714285714286,0.15527950310559005,0.7142857142857143,0.22857142857142856,5.0,False,False
3419,MTG,Property-Casualty Insurers,Finance,0.6557377049180327,0.6404011461318052,0.8524590163934426,0.8525456292026897,0.2459016393442623,0.319672131147541,2.2,False,False
3420,MGM,Hotels/Resorts,Consumer Discretionary,0.65625,0.7896373056994819,0.625,0.7199170124481328,0.8125,0.9375,2.5,False,False
3422,MGPI,Beverages (Production/Distribution),Consumer Staples,0.7916666666666666,0.7416666666666667,0.5833333333333334,0.6041666666666666,0.9166666666666666,0.5416666666666666,9.0,False,False
3423,MBOT,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.3480392156862745,0.42850287907869483,0.37254901960784315,0.4064299424184261,0.3627450980392157,0.3235294117647059,-0.6,False,False
3424,MCHP,Semiconductors,Technology,0.782608695652174,0.875,0.8532608695652174,0.8558823529411764,0.13186813186813187,0.8152173913043478,1.7,False,False
3425,MCOM,Business Services,Consumer Discretionary,0.013333333333333334,0.002072538860103627,0.72,0.7505186721991701,0.013513513513513514,0.10666666666666667,-6548.3,False,True
3426,MU,Semiconductors,Technology,0.3967391304347826,0.5058823529411764,0.11413043478260869,0.14926470588235294,0.7802197802197802,0.5760869565217391,0.6,False,False
3427,MSFT,Computer Software: Prepackaged Software,Technology,0.7526595744680851,0.6360294117647058,0.4734042553191489,0.4808823529411765,0.9456521739130435,0.6196808510638298,18.7,False,False
3428,MSTR,Computer Software: Prepackaged Software,Technology,0.026595744680851064,0.01764705882352941,0.14095744680851063,0.16397058823529412,0.03260869565217391,0.925531914893617,-1.1,False,True
3429,MVST,Industrial Machinery/Components,Industrials,0.07865168539325842,0.08811475409836066,0.8033707865168539,0.7305327868852459,0.14606741573033707,0.42134831460674155,-0.0,False,True
3430,MVIS,Industrial Machinery/Components,Technology,0.13202247191011235,0.2536764705882353,0.40168539325842695,0.4102941176470588,0.1853932584269663,0.3258426966292135,0.1,False,True
3431,MPB,Major Banks,Finance,0.16111111111111112,0.35912129894937916,0.8574074074074074,0.7982708933717579,0.19330855018587362,0.42193308550185876,1.8,False,False
3432,MAA,Real Estate Investment Trusts,Real Estate,0.6675531914893617,0.6575,0.6037234042553191,0.5925,0.06382978723404255,0.2553191489361702,5.0,False,False
3433,MFIC,Finance/Investors Services,Finance,0.6666666666666666,0.7631327602674307,0.8271604938271605,0.4851104707012488,0.7922077922077922,0.9397590361445783,0.6,False,False
3434,MIDD,Industrial Machinery/Components,Industrials,0.7471910112359551,0.6629098360655737,0.45786516853932585,0.3555327868852459,0.8876404494382022,0.8258426966292135,11.1,False,False
3435,MBCN,Major Banks,Finance,0.8537037037037037,0.6872015281757402,0.2388888888888889,0.5422670509125841,0.3308550185873606,0.5687732342007435,1.1,True,False
3436,MSEX,Water Supply,Utilities,0.34615384615384615,0.4032258064516129,0.6923076923076923,0.5645161290322581,0.8461538461538461,0.5384615384615384,2.5,False,False
3437,MSBI,Major Banks,Finance,0.9444444444444444,0.835243553008596,0.7685185185185185,0.7579250720461095,0.3754646840148699,0.6672862453531598,2.6,True,False
3439,MSVB,Major Banks,Finance,0.6425925925925926,0.5787965616045845,0.8388888888888889,0.7862632084534101,0.048327137546468404,0.6672862453531598,-0.4,False,False
3440,MDWT,Life Insurance,Finance,0.65,0.7445081184336199,0.9,0.9322766570605188,0.9,0.9,-10.3,False,False
3441,MOFG,Major Banks,Finance,0.9814814814814815,0.934574976122254,0.2833333333333333,0.5605187319884726,0.2527881040892193,0.45724907063197023,2.0,True,False
3442,MIST,Biotechnology: Pharmaceutical Preparations,Health Care,0.6227272727272727,0.6022072936660269,0.2809090909090909,0.29606525911708254,0.5444646098003629,0.9428312159709619,6.1,False,False
3443,MLSS,Industrial Specialties,Health Care,0.3953488372093023,0.5647792706333973,0.3488372093023256,0.3675623800383877,0.046511627906976744,0.2558139534883721,-0.3,False,False
3444,MCVT,Finance Companies,Finance,0.42105263157894735,0.2134670487106017,0.7678571428571429,0.3121998078770413,0.7708333333333334,0.21052631578947367,0.3,False,False
3445,MGIH,Publishing,Consumer Discretionary,0.4,0.22538860103626943,0.6,0.17219917012448133,0.8,0.4,5.3,False,False
3446,MLR,Construction/Ag Equipment/Trucks,Consumer Discretionary,0.5882352941176471,0.30259067357512953,0.6470588235294118,0.6374481327800829,1.0,0.29411764705882354,5.6,False,False
3447,MLKN,Office Equipment/Supplies/Services,Consumer Discretionary,0.9411764705882353,0.9658031088082901,0.8235294117647058,0.9325726141078838,0.6470588235294118,0.8823529411764706,-0.5,True,False
3448,TIGO,Telecommunications Equipment,Telecommunications,0.8,0.7761194029850746,0.32,0.3880597014925373,0.09210526315789473,0.8355263157894737,0.7,True,False
3449,MDXG,Biotechnology: Pharmaceutical Preparations,Health Care,0.44181818181818183,0.4189059500959693,0.11272727272727273,0.1199616122840691,0.3484573502722323,0.9963702359346642,2.7,False,False
3450,MNDO,EDP Services,Technology,0.5641711229946524,0.49779411764705883,0.44385026737967914,0.4485294117647059,0.41530054644808745,0.20810810810810812,2.6,False,False
3451,MNMD,Medicinal Chemicals and Botanical Products,Health Care,0.5892857142857143,0.4611324376199616,0.8928571428571429,0.8152591170825336,0.5357142857142857,0.625,-0.9,False,False
3452,MIND,Industrial Machinery/Components,Industrials,0.29775280898876405,0.2766393442622951,0.6910112359550562,0.610655737704918,0.7808988764044944,0.25280898876404495,-19.5,False,False
3454,MTX,Major Chemicals,Industrials,0.31451612903225806,0.36270491803278687,0.3387096774193548,0.29610655737704916,0.9032258064516129,0.6290322580645161,2.7,False,False
3455,MLYS,Biotechnology: Pharmaceutical Preparations,Health Care,0.05818181818181818,0.05854126679462572,0.9218181818181819,0.9280230326295585,0.8402903811252269,0.20417422867513613,19.2,False,True
3456,NERV,Biotechnology: Pharmaceutical Preparations,Health Care,0.025454545454545455,0.025911708253358926,0.7190909090909091,0.746641074856046,0.8511796733212341,0.20417422867513613,10.7,False,True
3457,UTRS,Computer Software: Prepackaged Software,Technology,0.30851063829787234,0.26323529411764707,0.8377659574468085,0.8088235294117647,0.6331521739130435,0.9148936170212766,-28.4,False,False
3458,YGMZ,Transportation Services,Consumer Discretionary,0.6666666666666666,0.6326424870466322,1.0,0.9403526970954357,0.375,0.4444444444444444,-1.2,False,False
3459,MINM,Telecommunications Equipment,Utilities,0.09333333333333334,0.07258064516129033,0.05333333333333334,0.016129032258064516,0.17105263157894737,0.9868421052631579,-0.1,False,True
3460,INKT,Medicinal Chemicals and Botanical Products,Health Care,0.44642857142857145,0.31765834932821496,0.7857142857142857,0.7077735124760077,0.16071428571428573,0.20535714285714285,46.5,False,False
3461,MRTX,Biotechnology: Pharmaceutical Preparations,Health Care,0.37,0.3584452975047985,0.35818181818181816,0.3781190019193858,0.9509981851179673,0.48911070780399274,-0.1,False,False
3462,MIR,Industrial Machinery/Components,Technology,0.13202247191011235,0.2536764705882353,0.17415730337078653,0.21029411764705883,0.28651685393258425,0.5926966292134831,-0.2,False,True
3463,MIRO,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.3088235294117647,0.4025911708253359,0.39215686274509803,0.41362763915547024,0.3137254901960784,0.6421568627450981,-0.0,False,False
3464,MIRM,Biotechnology: Pharmaceutical Preparations,Health Care,0.5472727272727272,0.5249520153550864,0.24636363636363637,0.2547984644913628,0.867513611615245,0.8892921960072595,6.5,False,False
3465,AVO,Farming/Seeds/Milling,Consumer Staples,0.3333333333333333,0.35,0.7333333333333333,0.8583333333333333,0.4666666666666667,0.6,1.5,False,False
3466,MG,Military/Government/Technical,Consumer Discretionary,0.7741935483870968,0.7,0.7258064516129032,0.7624481327800829,0.3225806451612903,0.7096774193548387,-0.9,False,False
3467,MITK,Computer peripheral equipment,Technology,0.375,0.4125,0.375,0.2786764705882353,0.6666666666666666,0.6875,0.3,False,False
3468,MIXT,Computer Software: Prepackaged Software,Technology,0.5638297872340425,0.4632352941176471,0.2845744680851064,0.3125,0.23097826086956522,0.4867021276595745,0.8,False,False
3469,MKSI,Industrial Machinery/Components,Industrials,0.34831460674157305,0.3206967213114754,0.30337078651685395,0.23155737704918034,0.949438202247191,0.9438202247191011,1.6,False,False
3470,MTC,Computer Software: Prepackaged Software,Technology,0.526595744680851,0.43676470588235294,0.7952127659574468,0.7352941176470589,0.23097826086956522,0.824468085106383,-0.9,False,False
3471,MTBL,Retail-Auto Dealers and Gas Stations,Consumer Discretionary,0.2,0.06839378238341969,0.15,0.03734439834024896,0.1,0.1,-1.4,False,True
3473,MBLY,Computer Software: Prepackaged Software,Technology,0.773936170212766,0.6514705882352941,0.39361702127659576,0.4198529411764706,0.6032608695652174,0.10106382978723404,0.9,False,False
3476,MODN,Computer Software: Programming Data Processing,Technology,0.4027777777777778,0.3375,0.6111111111111112,0.5220588235294118,0.8857142857142857,0.9166666666666666,-0.7,False,False
3477,MRNA,Biotechnology: Biological Products (No Diagnostic Substances),Health Care,0.9901960784313726,0.9904030710172744,0.25,0.32197696737044146,0.9509803921568627,0.5098039215686274,28.7,True,False
3478,MOD,Auto Parts:O.E.M.,Consumer Discretionary,0.025,0.007253886010362694,0.825,0.8008298755186722,0.575,0.45,0.4,False,True
3479,MDV,Transportation Services,Consumer Discretionary,0.16666666666666666,0.12797927461139896,0.1111111111111111,0.061203319502074686,0.0625,0.6111111111111112,-0.4,False,True
3480,MODV,Transportation Services,Consumer Discretionary,0.1111111111111111,0.07875647668393783,0.05555555555555555,0.05912863070539419,0.1875,1.0,-0.1,False,True
3481,MODD,Industrial Specialties,Health Care,0.23255813953488372,0.32581573896353166,0.7441860465116279,0.8416506717850288,0.11627906976744186,0.46511627906976744,-2.4,False,False
3482,MC,Investment Managers,Finance,0.475,0.38825214899713467,0.690677966101695,0.37415946205571565,0.02608695652173913,0.8125,0.7,False,False
3483,MHK,Home Furnishings,Consumer Discretionary,0.35,0.3761658031088083,0.35,0.1862033195020747,1.0,0.25,5.3,False,False
3484,MTEM,Biotechnology: Pharmaceutical Preparations,Health Care,0.6745454545454546,0.6578694817658349,0.41545454545454547,0.43761996161228406,0.17967332123411978,0.9455535390199638,-2.7,False,False
3485,MBRX,Biotechnology: Pharmaceutical Preparations,Health Care,0.5845454545454546,0.5647792706333973,0.17545454545454545,0.17322456813819578,0.31851179673321234,0.3248638838475499,8.8,False,False
3487,MOH,Medical Specialities,Health Care,0.6842105263157895,0.6525911708253359,0.6491228070175439,0.6636276391554703,0.9824561403508771,0.543859649122807,31.8,False,False
3488,TAP,Beverages (Production/Distribution),Consumer Staples,0.75,0.7291666666666666,0.25,0.20833333333333334,0.08333333333333333,0.5833333333333334,0.0,False,False
3489,MNTS,Military/Government/Technical,Industrials,0.3225806451612903,0.2551229508196721,0.1774193548387097,0.08913934426229508,0.06451612903225806,0.9354838709677419,-3.5,False,False
3490,MCRI,Hotels/Resorts,Consumer Discretionary,0.4375,0.7471502590673575,0.40625,0.6524896265560166,0.21875,0.375,3.8,False,False
3491,MNDY,Computer Software: Prepackaged Software,Technology,0.6781914893617021,0.5588235294117647,0.7393617021276596,0.6926470588235294,,0.35904255319148937,,False,False
3492,MOND,Transportation Services,Consumer Discretionary,0.2777777777777778,0.17202072538860103,0.16666666666666666,0.125,0.4375,0.16666666666666666,0.0,False,False
3493,MDLZ,Packaged Foods,Consumer Staples,0.45652173913043476,0.375,0.5543478260869565,0.37083333333333335,0.06521739130434782,0.5217391304347826,1.2,False,False
3494,ML,Retail: Computer Software & Peripheral Equipment,Technology,0.8571428571428571,0.8279411764705882,0.7857142857142857,0.7352941176470589,0.9523809523809523,0.7380952380952381,-482.6,False,False
3495,MDB,Computer Software: Prepackaged Software,Technology,0.5319148936170213,0.43970588235294117,0.43882978723404253,0.4588235294117647,0.9945652173913043,0.851063829787234,-5.1,False,False
3496,MGRM,Medical/Dental Instruments,Health Care,0.3181818181818182,0.3977927063339731,0.42727272727272725,0.3925143953934741,0.15454545454545454,0.2909090909090909,0.8,False,False
3497,MPWR,Semiconductors,Technology,0.6739130434782609,0.8066176470588236,0.8695652173913043,0.8654411764705883,0.967032967032967,0.03804347826086957,23.5,False,False
3498,MNPR,Biotechnology: Pharmaceutical Preparations,Health Care,0.43454545454545457,0.41314779270633395,0.3890909090909091,0.4064299424184261,0.2558983666061706,0.20417422867513613,10.4,False,False
3499,MNRO,Automotive Aftermarket,Consumer Discretionary,0.2,0.35854922279792745,0.4,0.34439834024896265,0.2,0.4,6.1,False,False
3500,MRCC,Investment Managers,Finance,0.9416666666666667,0.9646609360076409,0.6016949152542372,0.29490874159462055,0.7130434782608696,0.9583333333333334,0.1,True,False
3501,MNST,Beverages (Production/Distribution),Consumer Staples,0.375,0.3625,0.4166666666666667,0.44583333333333336,0.8333333333333334,0.1875,2.1,False,False
3502,MNTK,Natural Gas Distribution,Utilities,0.8095238095238095,0.9354838709677419,0.9047619047619048,0.967741935483871,0.7619047619047619,0.09523809523809523,0.2,False,False
3503,GLUE,Biotechnology: Pharmaceutical Preparations,Health Care,0.38,0.3666026871401152,0.6554545454545454,0.6785028790786948,0.6442831215970962,0.7041742286751361,10.2,False,False
3505,MTRY,Blank Checks,Finance,0.345679012345679,0.31614135625596945,0.3333333333333333,0.6479346781940442,0.25842696629213485,0.797752808988764,-0.1,False,False
3506,MEG,Professional Services,Consumer Discretionary,0.42857142857142855,0.5305699481865285,0.34285714285714286,0.4636929460580913,0.45714285714285713,0.5142857142857142,-2.1,False,False
3507,MCO,Finance: Consumer Services,Finance,0.3625,0.2889207258834766,0.425,0.43371757925072046,0.7848101265822784,0.8125,7.8,False,False
3508,MLEC,Blank Checks,Finance,,,,,0.6629213483146067,0.9213483146067416,,False,False
3510,MS,Investment Bankers/Brokers/Service,Finance,0.38333333333333336,0.31614135625596945,0.6166666666666667,0.4942363112391931,0.8679245283018868,0.9,5.7,False,False
3511,MSD,Trusts Except Educational Religious and Charitable,Finance,0.16176470588235295,0.05348615090735435,0.20588235294117646,0.05187319884726225,0.2619047619047619,0.4264705882352941,-0.1,False,True
3512,IIF,Trusts Except Educational Religious and Charitable,Finance,0.6691176470588235,0.7445081184336199,0.6911764705882353,0.24687800192122958,0.9047619047619048,0.20588235294117646,5.0,False,False
3513,MACA,Blank Checks,Finance,0.6049382716049383,0.8042024832855779,0.6172839506172839,0.9183477425552353,0.9550561797752809,0.9550561797752809,-0.2,False,False
3514,MORN,Investment Managers,Finance,0.2916666666666667,0.20248328557784145,0.6779661016949152,0.36839577329490875,0.05217391304347826,0.9,0.4,False,False
3515,MORF,Biotechnology: Pharmaceutical Preparations,Health Care,0.43454545454545457,0.41314779270633395,0.7645454545454545,0.7883877159309021,0.9618874773139746,0.20417422867513613,22.8,False,False
3516,MOS,Agricultural Chemicals,Industrials,0.7692307692307693,0.8145491803278688,0.6923076923076923,0.8688524590163934,0.23076923076923078,0.5,9.6,False,False
3517,MPAA,Auto Parts:O.E.M.,Consumer Discretionary,0.7,0.6098445595854922,0.175,0.13692946058091288,0.65,0.75,-0.2,False,False
3518,MSI,Radio And Television Broadcasting And Communications Equipment,Technology,0.56,0.6514705882352941,0.48,0.5477941176470589,0.08,1.0,1.3,False,False
3519,MSGM,Computer Software: Prepackaged Software,Technology,0.05851063829787234,0.05073529411764706,0.4521276595744681,0.46544117647058825,0.05434782608695652,0.675531914893617,-6.4,False,True
3520,MOTS,Medical/Dental Instruments,Health Care,0.8,0.7907869481765835,0.8545454545454545,0.8205374280230326,0.5545454545454546,0.03636363636363636,-360.2,False,False
3525,MOV,Consumer Specialties,Consumer Discretionary,0.25,0.20103626943005182,0.6666666666666666,0.5300829875518672,0.75,0.3333333333333333,1.3,False,True
3526,MOVE,Biotechnology: Electromedical & Electrotherapeutic Apparatus,Health Care,0.39473684210526316,0.4750479846449136,0.5131578947368421,0.5115163147792706,0.16216216216216217,0.2894736842105263,0.4,False,False
3527,MVLA,EDP Services,Technology,0.32085561497326204,0.26323529411764707,0.22459893048128343,0.19558823529411765,0.5273224043715847,0.6918918918918919,1.1,False,False
3528,MITQ,Telecommunications Equipment,Telecommunications,0.30666666666666664,0.26865671641791045,0.4266666666666667,0.4925373134328358,0.3815789473684211,0.25,0.7,False,False
3529,MOXC,Computer Software: Programming Data Processing,Technology,0.08333333333333333,0.026470588235294117,0.1111111111111111,0.08676470588235294,0.17142857142857143,0.08333333333333333,-0.1,False,True
3530,MP,Metal Mining,Basic Materials,0.8571428571428571,0.8933333333333333,0.8095238095238095,0.8666666666666667,0.9,0.8095238095238095,0.8,True,False
3531,MPLX,Natural Gas Distribution,Energy,0.7142857142857143,0.7639751552795031,0.3333333333333333,0.21428571428571427,0.9523809523809523,0.47619047619047616,4.0,False,False
3532,COOP,Finance: Consumer Services,Finance,0.875,0.8658070678127985,0.5375,0.4884726224783862,0.02531645569620253,0.75,4.3,True,False
3533,MRC,Industrial Machinery/Components,Industrials,0.8595505617977528,0.8350409836065574,0.9775280898876404,0.9118852459016393,0.5955056179775281,0.7134831460674157,0.1,True,False
3534,MSA,Industrial Specialties,Health Care,0.9302325581395349,0.9836852207293666,0.9767441860465116,0.9961612284069098,0.7674418604651163,0.8604651162790697,5.5,True,False
3535,MSM,Industrial Machinery/Components,Industrials,0.43820224719101125,0.38524590163934425,0.5224719101123596,0.42315573770491804,0.7640449438202247,0.5589887640449438,8.0,False,False
3536,MSCI,Business Services,Consumer Discretionary,0.64,0.45906735751295336,0.6,0.629149377593361,0.6891891891891891,0.02666666666666667,20.4,False,False
3537,LIFW,Computer Software: Prepackaged Software,Technology,0.8085106382978723,0.6919117647058823,0.9202127659574468,0.9029411764705882,0.09239130434782608,0.6196808510638298,-59.7,False,False
3538,MLI,Metal Fabrications,Industrials,0.7647058823529411,0.8094262295081968,0.5392156862745098,0.6639344262295082,0.6470588235294118,0.13725490196078433,9.2,False,False
3539,MWA,Metal Fabrications,Industrials,0.29411764705882354,0.32889344262295084,0.37254901960784315,0.5204918032786885,0.35294117647058826,0.6470588235294118,0.0,False,False
3540,MULN,EDP Services,Technology,0.4385026737967914,0.34705882352941175,0.3342245989304813,0.31838235294117645,0.9781420765027322,0.2864864864864865,-53905.3,False,False
3541,MWG,Miscellaneous manufacturing industries,Consumer Discretionary,0.2727272727272727,0.31191709844559584,0.2727272727272727,0.2837136929460581,0.18181818181818182,0.7272727272727273,-0.1,False,False
3542,MMV,Blank Checks,Finance,0.20987654320987653,0.20630372492836677,0.07407407407407407,0.2334293948126801,0.7865168539325843,0.06741573033707865,-0.2,False,False
3543,MPLN,Business Services,Consumer Discretionary,0.10666666666666667,0.07461139896373056,0.06666666666666667,0.04253112033195021,0.16216216216216217,0.9066666666666666,-0.0,False,True
3545,MUR,Oil & Gas Production,Energy,0.9381443298969072,0.937888198757764,0.9484536082474226,0.9503105590062112,0.4387755102040816,0.5255102040816326,2.2,True,False
