Time,Function,Symbol,Error
2024-01-24 15:37:29,create_stock_data_db,ECCC,'NoneType' object is not subscriptable
2024-01-24 15:37:29,create_stock_data_db,EIC,'NoneType' object is not subscriptable
2024-01-24 15:37:30,create_stock_data_db,EICA,'NoneType' object is not subscriptable
2024-01-24 15:37:32,create_stock_data_db,ESTE,'NoneType' object is not subscriptable
2024-01-24 15:39:01,create_stock_data_db,EACPU,'NoneType' object is not subscriptable
2024-01-24 15:39:08,create_stock_data_db,ADOCR,'NoneType' object is not subscriptable
2024-01-24 15:39:13,create_stock_data_db,EFHT,'Growth'
2024-01-24 15:39:16,create_stock_data_db,EGGF,'Growth'
2024-01-24 15:40:15,create_stock_data_db,EMAN,'NoneType' object is not subscriptable
2024-01-24 15:40:18,create_stock_data_db,EMCG,'Growth'
2024-01-24 15:40:19,create_stock_data_db,EMCGU,'NoneType' object is not subscriptable
2024-01-24 15:40:50,create_stock_data_db,EDR,'NoneType' object is not subscriptable
2024-01-24 15:40:56,create_stock_data_db,ENCP,'Growth'
2024-01-24 15:41:45,create_stock_data_db,NFYS,'Growth'
2024-01-24 15:41:47,create_stock_data_db,ESGRP,'NoneType' object is not subscriptable
2024-01-24 15:41:48,create_stock_data_db,ESGRO,'NoneType' object is not subscriptable
2024-01-24 15:42:03,create_stock_data_db,EFSCP,'NoneType' object is not subscriptable
2024-01-24 15:42:48,create_stock_data_db,EQRX,'NoneType' object is not subscriptable
2024-01-24 15:43:30,create_stock_data_db - Update data_stock,ERIE,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-24 15:43:38,create_stock_data_db,ESAC,'Growth'
2024-01-24 15:43:44,create_stock_data_db,GMBLP,'NoneType' object is not subscriptable
2024-01-24 15:44:24,create_stock_data_db,EWCZ,'NoneType' object is not subscriptable
2024-01-24 15:44:29,create_stock_data_db - Update data_stock,EVAX,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-24 15:44:31,create_stock_data_db,EVE,'Growth'
2024-01-24 15:44:43,create_stock_data_db,EVGR,'Growth'
2024-01-24 15:44:43,create_stock_data_db,EVGRU,'NoneType' object is not subscriptable
2024-01-24 15:44:56,create_stock_data_db,EVGO,'NoneType' object is not subscriptable
2024-01-24 15:45:15,create_stock_data_db,EVLVW,'NoneType' object is not subscriptable
2024-01-24 15:45:21,create_stock_data_db,EE,'NoneType' object is not subscriptable
2024-01-24 15:45:21,create_stock_data_db,XFIN,'Growth'
2024-01-24 15:45:22,create_stock_data_db,XFINU,'NoneType' object is not subscriptable
2024-01-24 15:45:24,create_stock_data_db,XELAP,'NoneType' object is not subscriptable
2024-01-24 15:46:43,create_stock_data_db,FZT,'NoneType' object is not subscriptable
2024-01-24 15:46:48,create_stock_data_db,FATBP,'NoneType' object is not subscriptable
2024-01-24 15:46:52,create_stock_data_db,FATP,'NoneType' object is not subscriptable
2024-01-24 15:46:53,create_stock_data_db,FATPU,'NoneType' object is not subscriptable
2024-01-24 15:47:24,create_stock_data_db,FLFV,'Growth'
2024-01-24 15:47:28,create_stock_data_db,FGFPP,'NoneType' object is not subscriptable
2024-01-24 15:47:30,create_stock_data_db,FGMC,'NoneType' object is not subscriptable
2024-01-24 15:47:41,create_stock_data_db,FRGI,'NoneType' object is not subscriptable
2024-01-24 15:47:43,create_stock_data_db,FITBI,'NoneType' object is not subscriptable
2024-01-24 15:47:45,create_stock_data_db,FITBP,'NoneType' object is not subscriptable
2024-01-24 15:47:46,create_stock_data_db,FITBO,'NoneType' object is not subscriptable
2024-01-24 15:47:47,create_stock_data_db,FWAC,'NoneType' object is not subscriptable
2024-01-24 15:47:54,create_stock_data_db,FXCO,'Growth'
2024-01-24 15:47:55,create_stock_data_db,FXCOR,'NoneType' object is not subscriptable
2024-01-24 15:47:56,create_stock_data_db,FXCOW,'NoneType' object is not subscriptable
2024-01-24 15:48:01,create_stock_data_db,FNVT,'Growth'
2024-01-24 15:48:03,create_stock_data_db,FEXD,'Growth'
2024-01-24 15:48:30,create_stock_data_db,FCNCO,'NoneType' object is not subscriptable
2024-01-24 15:48:33,create_stock_data_db,FCNCP,'NoneType' object is not subscriptable
2024-01-24 15:48:55,create_stock_data_db,FGBIP,'NoneType' object is not subscriptable
2024-01-24 15:49:07,create_stock_data_db,FLAG,'NoneType' object is not subscriptable
2024-01-24 15:49:11,create_stock_data_db,FRMEP,'NoneType' object is not subscriptable
2024-01-24 15:49:24,create_stock_data_db - Update data_stock,FSFG,"{'code': 'PGRST102', 'details': None, 'hint': None, 'message': 'Empty or invalid json'}"
2024-01-24 15:51:06,create_stock_data_db,FLNC,'NoneType' object is not subscriptable
2024-01-24 15:51:26,create_stock_data_db,FOCS,'NoneType' object is not subscriptable
2024-01-24 15:51:27,create_stock_data_db,FIAC,'Growth'
2024-01-24 15:51:38,create_stock_data_db,FRBN,'NoneType' object is not subscriptable
