Time,Function,Symbol,Error
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:54,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:55,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:55,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:55,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:55,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:55,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:55,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:55,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:56,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:56:56,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:56:56,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:56,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:56,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:56,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:56,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:56,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:56,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:56,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:56:57,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:57:01,get_lt_trend,,single positional indexer is out-of-bounds
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
2024-02-03 13:57:01,get_lt_trend,,local variable 'trend_type' referenced before assignment
